Entity,Year,Gold_true,Gold_trend,Gold_trend_std,Total_true,Total_trend,Total_trend_std,Split
Belarus,2004,2.0,2.9367125034332275,0.5198707555194818,13.0,9.586186981201172,2.245431825957746,train
Belarus,2008,3.0,3.5774354457855226,0.31136582837104,14.0,11.558176803588868,1.713921886117091,train
Belarus,2012,2.0,3.76792049407959,0.24555299973710118,10.0,12.102755165100097,1.5160419561881582,train
Belarus,2016,1.0,3.1701917171478273,0.23958326700681226,9.0,10.322686195373535,1.472953511194043,train
Belarus,2020,1.0,2.6859299659729006,0.21387921071179108,7.0,8.852345752716065,1.308151956266643,val
Belarus,2024,0.0,2.0971530437469483,0.22627895911480292,0.0,7.015023612976075,1.270819432395265,val
Belgium,1964,2.0,1.476989459991455,0.1364189827545331,3.0,6.008687973022461,0.34013521331421004,train
Belgium,1968,0.0,1.5923394203186034,0.14166858110118657,2.0,6.3839240074157715,0.3481627705483446,train
Belgium,1972,0.0,1.442509126663208,0.15056673053739908,2.0,5.972132587432862,0.3595503004617446,train
Belgium,1976,0.0,1.3152796030044556,0.16516394070840476,6.0,5.610811519622803,0.4145662623651067,train
Belgium,1980,1.0,1.374221420288086,0.16991623045367923,1.0,5.8796491622924805,0.1711638469651458,train
Belgium,1984,1.0,1.384172248840332,0.16381033332854153,4.0,5.920347404479981,0.2607829466719299,train
Belgium,1988,0.0,1.5373194932937622,0.169670126752841,2.0,6.429911518096924,0.27950324331642,train
Belgium,1992,0.0,1.3177400827407837,0.1942989856872364,3.0,5.748451137542725,0.4322712525425257,train
Belgium,1996,2.0,1.283169722557068,0.19283031219619368,6.0,5.68221435546875,0.3731872220217739,train
Belgium,2000,0.0,1.6324344396591186,0.16869071797815688,5.0,6.804928493499756,0.14340609633376386,train
Belgium,2004,1.0,1.6134421825408936,0.19317802206462212,3.0,6.7849907875061035,0.2658100273149021,train
Belgium,2008,2.0,1.6310503482818604,0.22004011875744856,2.0,6.839278984069824,0.4305313039331212,train
Belgium,2012,0.0,1.5635717153549193,0.20715840293423873,3.0,6.600615119934082,0.40425901371973966,train
Belgium,2016,2.0,1.3835987329483033,0.2376109898088448,6.0,6.04073543548584,0.5717565785281223,train
Belgium,2020,3.0,1.7199752569198608,0.2068790915983051,7.0,7.121836471557617,0.339211910154064,val
Belgium,2024,3.0,2.155597686767578,0.18654016902107942,10.0,8.506468772888184,0.20224983523377263,val
Brazil,1964,0.0,0.955597972869873,0.13428746355198565,1.0,3.35396671295166,0.866295855403889,train
Brazil,1968,0.0,0.8109899759292603,0.15474999994590602,3.0,2.875356101989746,0.8924059992660948,train
Brazil,1972,0.0,0.8499950647354126,0.2014658712784866,2.0,3.0106640815734864,1.0272554497323725,train
Brazil,1976,0.0,0.8457338333129882,0.19758174581874405,2.0,2.997811508178711,1.0147182276099578,train
Brazil,1980,2.0,0.8621526956558228,0.19244020429652664,4.0,3.054147148132324,0.9976294839077855,train
Brazil,1984,1.0,1.2088051795959474,0.20371818621273916,8.0,4.17017297744751,1.1250104931106004,train
Brazil,1988,1.0,1.5712118864059448,0.2338079917621214,6.0,5.337680530548096,1.2658894169266597,train
Brazil,1992,2.0,1.743477988243103,0.1890379149921237,3.0,5.888708400726318,1.14269758226747,train
Brazil,1996,3.0,1.6854520320892334,0.16118866745486538,15.0,5.698231410980225,1.0540356270930595,train
Brazil,2000,0.0,2.5680942058563234,0.3303300012926069,12.0,8.434152984619141,1.686678833128795,train
Brazil,2004,5.0,2.5612605094909666,0.2975849538456623,10.0,8.46536111831665,1.5873498949827105,train
Brazil,2008,3.0,3.416385364532471,0.2549606000838314,17.0,11.036755561828613,1.5320705809956414,train
Brazil,2012,3.0,4.7979514598846436,1.4700840862022437,17.0,14.73866539001465,4.44591830363454,train
Brazil,2016,7.0,6.262124347686767,2.2015055746426255,19.0,18.656822776794435,5.876004713850704,train
Brazil,2020,7.0,7.343914604187011,0.6789545390540647,21.0,23.010891723632813,2.256644724712378,val
Brazil,2024,3.0,7.635320472717285,0.3041729145380782,20.0,23.873464584350586,0.8567978407079717,val
Bulgaria,1964,3.0,1.4281960487365724,0.24989065528739512,10.0,4.888261127471924,1.2851928698341615,train
Bulgaria,1968,2.0,2.2643224239349364,0.293401813058171,9.0,7.498354244232178,1.5291835871660322,train
Bulgaria,1972,6.0,2.4939289569854735,0.24124481301931844,21.0,8.2251371383667,1.42011020264526,train
Bulgaria,1976,6.0,4.310074806213379,0.2966015981105167,22.0,13.597725677490235,1.6743778616720393,train
Bulgaria,1980,8.0,5.647006416320801,0.2557466391302815,41.0,17.426113891601563,1.4367376319618388,train
Bulgaria,1984,0.0,9.225309753417969,0.5343960332536304,0.0,27.347411346435546,1.423413153250273,train
Bulgaria,1988,10.0,5.963227558135986,0.521690966367238,35.0,18.406218338012696,1.1907153244513577,train
Bulgaria,1992,3.0,8.080139923095704,0.45478418305732476,16.0,24.227141189575196,1.1820484109400307,train
Bulgaria,1996,3.0,5.556818294525146,0.27293427967750566,15.0,17.182583618164063,1.5258386417635204,train
Bulgaria,2000,5.0,6.419967174530029,0.7060157310041767,13.0,19.69103546142578,1.4807991180811984,train
Bulgaria,2004,2.0,4.307217025756836,0.2175423462432909,12.0,13.634903526306152,1.3750848308873693,train
Bulgaria,2008,1.0,3.759334087371826,0.19672395870521403,5.0,12.068964385986328,1.281556985953049,train
Bulgaria,2012,0.0,2.673206901550293,0.16898466793748843,3.0,8.795156955718994,0.9914698559748806,train
Bulgaria,2016,0.0,1.5531959533691406,0.15105581748379515,3.0,5.3068013191223145,0.919564196088039,train
Bulgaria,2020,3.0,1.0665500164031982,0.17874136160508433,6.0,3.7279993057250977,0.9810823486710719,val
Bulgaria,2024,3.0,1.5553194046020509,0.24612115584336464,7.0,5.270654296875,1.29618236063865,val
Cameroon,1964,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Cameroon,1968,0.0,0.6206924676895141,0.16948130963684352,1.0,2.2302955627441405,0.8996627944026236,train
Cameroon,1972,0.0,0.6676949024200439,0.1798028624525253,0.0,2.3903839111328127,0.9376466183522708,train
Cameroon,1976,0.0,0.6543103933334351,0.17200575097891496,0.0,2.345773696899414,0.9109589525521297,train
Cameroon,1980,0.0,0.645011568069458,0.1680881983458117,0.0,2.3141171455383303,0.8970605231605524,train
Cameroon,1984,0.0,0.6206924676895141,0.16948130963684352,1.0,2.2302955627441405,0.8996627944026236,train
Cameroon,1988,0.0,0.6676949024200439,0.1798028624525253,0.0,2.3903839111328127,0.9376466183522708,train
Cameroon,1992,0.0,0.6543103933334351,0.17200575097891496,0.0,2.345773696899414,0.9109589525521297,train
Cameroon,1996,0.0,0.645011568069458,0.1680881983458117,0.0,2.3141171455383303,0.8970605231605524,train
Cameroon,2000,1.0,0.6206924676895141,0.16948130963684352,1.0,2.2302955627441405,0.8996627944026236,train
Cameroon,2004,1.0,0.7846160411834717,0.16441871517761913,1.0,2.7780320167541506,0.9481708872350961,train
Cameroon,2008,1.0,0.8936330556869507,0.14006744039028937,1.0,3.139597511291504,0.9146866311454667,train
Cameroon,2012,0.0,0.9746443271636963,0.11197894662400594,1.0,3.404343032836914,0.851239382814942,train
Cameroon,2016,0.0,0.84924476146698,0.12686668229491005,0.0,2.9974596977233885,0.8388833057819187,train
Cameroon,2020,0.0,0.7281297206878662,0.14259085396848073,0.0,2.592277717590332,0.8460549143052539,val
Cameroon,2024,0.0,0.645011568069458,0.1680881983458117,0.0,2.3141171455383303,0.8970605231605524,val
Canada,1964,1.0,1.1930619478225708,0.12150425503620879,4.0,4.131016826629638,0.8485690558037059,train
Canada,1968,1.0,1.2720407485961913,0.1454700079915814,5.0,4.3806352615356445,0.9383108516776617,train
Canada,1972,0.0,2.3437565565109253,1.319345849870852,5.0,7.200261783599854,3.681491879482114,train
Canada,1976,0.0,3.167705702781677,2.010700858600643,11.0,9.316863250732421,5.091946435459003,train
Canada,1980,0.0,3.3516475915908814,1.801783251839292,0.0,9.69994306564331,4.523180402373021,train
Canada,1984,10.0,1.9547106504440308,0.7585321813730324,44.0,5.838828754425049,2.175107543310911,train
Canada,1988,3.0,6.126022052764893,0.8974994010728172,10.0,18.329831695556642,2.915102440389346,train
Canada,1992,7.0,5.547917747497559,0.45489189976554506,18.0,16.872822761535645,2.001458390796559,train
Canada,1996,3.0,7.602825355529785,0.7280770912902214,22.0,22.630146789550782,1.672379042886918,train
Canada,2000,3.0,4.900161647796631,0.339028503022699,14.0,15.057889366149903,1.754542530229286,train
Canada,2004,3.0,4.8727617263793945,0.3186484848208514,12.0,15.018115615844726,1.458187819937517,train
Canada,2008,3.0,3.8764280319213866,0.3590809231026636,20.0,12.157925796508788,1.8031512636743532,train
Canada,2012,2.0,3.9362089157104494,0.4458435260233657,18.0,12.303835487365722,2.0712693619437905,train
Canada,2016,4.0,3.995115041732788,0.4551589997093541,22.0,12.49955348968506,2.098929031287456,train
Canada,2020,7.0,4.849449539184571,0.44076702166026527,24.0,14.952466201782226,2.02607883722787,val
Canada,2024,9.0,6.042184162139892,0.38870940366195056,27.0,18.27459831237793,1.8567532966675353,val
Chile,1964,0.0,0.8090996503829956,0.17839643621804108,0.0,2.877858543395996,0.9447517085025001,train
Chile,1968,0.0,0.7204080581665039,0.16489434024696928,0.0,2.5738840103149414,0.8905065354518744,train
Chile,1972,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Chile,1976,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Chile,1980,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Chile,1984,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Chile,1988,0.0,0.6206924676895141,0.16948130963684352,1.0,2.2302955627441405,0.8996627944026236,train
Chile,1992,0.0,0.6676949024200439,0.1798028624525253,0.0,2.3903839111328127,0.9376466183522708,train
Chile,1996,0.0,0.6543103933334351,0.17200575097891496,0.0,2.345773696899414,0.9109589525521297,train
Chile,2000,0.0,0.645011568069458,0.1680881983458117,1.0,2.3141171455383303,0.8970605231605524,train
Chile,2004,2.0,0.6676949024200439,0.1798028624525253,3.0,2.3903839111328127,0.9376466183522708,train
Chile,2008,0.0,1.0549384832382203,0.1832623407248093,1.0,3.6636013984680176,1.0584094936127022,train
Chile,2012,0.0,0.949938440322876,0.1339988432227139,0.0,3.334035110473633,0.8783259645989236,train
Chile,2016,0.0,0.8335616827011109,0.11695555073619136,0.0,2.9466346740722655,0.781471334616762,train
Chile,2020,0.0,0.645011568069458,0.1680881983458117,0.0,2.3141171455383303,0.8970605231605524,val
Chile,2024,1.0,0.6206924676895141,0.16948130963684352,2.0,2.2302955627441405,0.8996627944026236,val
China,1964,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
China,1968,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
China,1972,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
China,1976,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
China,1980,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
China,1984,15.0,0.6206924676895141,0.16948130963684352,32.0,2.2302955627441405,0.8996627944026236,train
China,1988,5.0,5.600521659851074,0.6202225596400013,28.0,17.08368034362793,2.3503077142180464,train
China,1992,16.0,7.7611486434936525,0.35479135830865605,54.0,23.314629745483398,1.2632392238255805,train
China,1996,16.0,15.491705322265625,1.4165158728718206,50.0,43.87113494873047,2.9094083812009384,train
China,2000,28.0,17.794847106933595,0.9883489667151443,58.0,49.77287216186524,2.009990846558731,train
China,2004,32.0,26.180699157714844,0.7299979330279402,63.0,70.96977996826172,2.3023861178241725,train
China,2008,48.0,30.164081573486328,1.5790788643342961,100.0,80.95335235595704,4.107738463482058,train
China,2012,39.0,35.143943786621094,0.9389786502639945,92.0,94.29850311279297,3.1153841249812038,train
China,2016,26.0,35.927574157714844,0.6281321609362197,70.0,96.4438247680664,2.833375069562893,train
China,2020,38.0,35.480262756347656,0.6333265411573413,89.0,95.42812652587891,2.65916349263339,val
China,2024,40.0,34.036058807373045,0.7591811869057253,91.0,91.69243774414062,2.7770974359210374,val
Chinese Taipei,1964,0.0,0.6676949024200439,0.1798028624525253,0.0,2.3903839111328127,0.9376466183522708,train
Chinese Taipei,1968,0.0,0.6543103933334351,0.17200575097891496,1.0,2.345773696899414,0.9109589525521297,train
Chinese Taipei,1972,0.0,0.6921931028366088,0.1783568057018936,0.0,2.4748106956481934,0.9351769426412799,train
Chinese Taipei,1976,0.0,0.6543103933334351,0.17200575097891496,0.0,2.345773696899414,0.9109589525521297,train
Chinese Taipei,1980,0.0,0.645011568069458,0.1680881983458117,0.0,2.3141171455383303,0.8970605231605524,train
Chinese Taipei,1984,0.0,0.6206924676895141,0.16948130963684352,1.0,2.2302955627441405,0.8996627944026236,train
Chinese Taipei,1988,0.0,0.6676949024200439,0.1798028624525253,0.0,2.3903839111328127,0.9376466183522708,train
Chinese Taipei,1992,0.0,0.6543103933334351,0.17200575097891496,1.0,2.345773696899414,0.9109589525521297,train
Chinese Taipei,1996,0.0,0.6921931028366088,0.1783568057018936,1.0,2.4748106956481934,0.9351769426412799,train
Chinese Taipei,2000,0.0,0.7015465259552002,0.1823306339789058,5.0,2.506655788421631,0.9495006974017732,train
Chinese Taipei,2004,2.0,0.9273058891296386,0.2279247604566538,5.0,3.2652804374694826,1.1187537942617576,train
Chinese Taipei,2008,1.0,1.3647470474243164,0.23889754804718127,4.0,4.6774757385253904,1.246945463421289,train
Chinese Taipei,2012,1.0,1.4679458141326904,0.1751893207539399,2.0,5.014072227478027,1.070305359385506,train
Chinese Taipei,2016,1.0,1.3410008668899536,0.1117313171054326,3.0,4.597803783416748,0.8507691805213617,train
Chinese Taipei,2020,2.0,1.215229296684265,0.13832128975208693,12.0,4.193423557281494,0.9305421066579229,val
Chinese Taipei,2024,2.0,1.9200894594192506,0.300959749815652,7.0,6.42225456237793,1.499036063893431,val
Colombia,1964,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Colombia,1968,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Colombia,1972,0.0,0.6206924676895141,0.16948130963684352,3.0,2.2302955627441405,0.8996627944026236,train
Colombia,1976,0.0,0.763663935661316,0.20103772114811516,0.0,2.7169331550598144,1.0173560760256037,train
Colombia,1980,0.0,0.7230955362319946,0.1775823565396344,0.0,2.5819607734680177,0.9354899340930359,train
Colombia,1984,0.0,0.6948657751083374,0.16578815103579772,1.0,2.4859005928039553,0.8924748526993089,train
Colombia,1988,0.0,0.6676949024200439,0.1798028624525253,1.0,2.3903839111328127,0.9376466183522708,train
Colombia,1992,0.0,0.7015465259552002,0.1823306339789058,1.0,2.506655788421631,0.9495006974017732,train
Colombia,1996,0.0,0.7262634754180908,0.18093037222940378,0.0,2.5918365478515626,0.9471471928457222,train
Colombia,2000,1.0,0.6788471698760986,0.17066254465815697,1.0,2.4303449630737304,0.9084849222595961,train
Colombia,2004,0.0,0.8096150875091552,0.1629371437578559,2.0,2.8640886306762696,0.9452855360158181,train
Colombia,2008,0.0,0.8210357666015625,0.16514289126349818,3.0,2.906629276275635,0.9402534322782222,train
Colombia,2012,1.0,0.9115314245223999,0.17566842808778504,9.0,3.211737632751465,0.9705025219877934,train
Colombia,2016,3.0,1.406675100326538,0.3009952433482647,8.0,4.824438762664795,1.4214985058740282,train
Colombia,2020,0.0,2.0781301498413085,0.31041096273720215,5.0,6.920756721496582,1.5440961789039287,val
Colombia,2024,0.0,1.8497251749038697,0.17226679537098485,4.0,6.236779403686524,1.0711187136699953,val
Croatia,1964,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Croatia,1968,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Croatia,1972,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Croatia,1976,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Croatia,1980,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Croatia,1984,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Croatia,1988,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Croatia,1992,0.0,0.6206924676895141,0.16948130963684352,3.0,2.2302955627441405,0.8996627944026236,train
Croatia,1996,1.0,0.763663935661316,0.20103772114811516,2.0,2.7169331550598144,1.0173560760256037,train
Croatia,2000,1.0,0.943914246559143,0.18589359188767104,2.0,3.313386821746826,1.026693171215544,train
Croatia,2004,1.0,1.0696413278579713,0.15384348025793196,5.0,3.72333402633667,0.9594748994565602,train
Croatia,2008,0.0,1.269158625602722,0.1651375414430538,5.0,4.365730094909668,1.025376384054971,train
Croatia,2012,3.0,1.2561548471450805,0.19002586209332842,6.0,4.34178466796875,1.0660543971616006,train
Croatia,2016,5.0,1.7842688798904418,0.2290286527039314,10.0,5.994733142852783,1.2729944060940575,train
Croatia,2020,3.0,2.725636053085327,0.2687233020119002,8.0,8.891000080108643,1.5518857285872731,val
Croatia,2024,2.0,3.008351039886475,0.16254142082663542,7.0,9.766432952880859,1.162413343806792,val
Cuba,1964,0.0,0.6206924676895141,0.16948130963684352,1.0,2.2302955627441405,0.8996627944026236,train
Cuba,1968,0.0,0.6676949024200439,0.1798028624525253,4.0,2.3903839111328127,0.9376466183522708,train
Cuba,1972,3.0,0.8490195989608764,0.2157220212018859,8.0,3.004132556915283,1.0738045194884296,train
Cuba,1976,6.0,1.6661470174789428,0.29441260736288744,13.0,5.618061923980713,1.4444179694067927,train
Cuba,1980,8.0,3.2133241176605223,0.3252008648232721,20.0,10.368720054626465,1.7611919106098712,train
Cuba,1984,0.0,5.413102149963379,0.290125472365584,0.0,16.71021423339844,1.3598534160297966,train
Cuba,1988,0.0,3.716255474090576,0.4095444792214183,0.0,11.924906349182129,1.0638810587542182,train
Cuba,1992,14.0,1.899265170097351,0.2717056975531091,31.0,6.365866661071777,0.6731306126969531,train
Cuba,1996,9.0,5.303811073303223,0.6230574452945582,25.0,16.26054401397705,2.3771767827963313,train
Cuba,2000,11.0,8.156639575958252,0.4011041445957456,29.0,24.352381896972656,1.2769493507667549,train
Cuba,2004,9.0,12.398328018188476,1.6804850080893177,27.0,35.765585327148436,3.6572943054715346,train
Cuba,2008,3.0,10.908766174316407,1.2648570024903738,30.0,31.81494598388672,2.741469380260956,train
Cuba,2012,5.0,9.767225074768067,1.1844000792244644,15.0,28.871639251708984,2.5464983900308136,train
Cuba,2016,5.0,7.235260391235352,0.6912287885744378,11.0,21.962997817993163,1.4973559489154353,train
Cuba,2020,7.0,5.30545654296875,0.3512748405847992,15.0,16.513618087768556,1.166671198946912,val
Cuba,2024,2.0,5.126540851593018,0.3742991712263907,9.0,15.926877975463867,1.2729263045210573,val
Czech Republic,1964,5.0,2.987895059585571,0.2011766339455832,14.0,9.715511131286622,1.0035024216557944,train
Czech Republic,1968,7.0,3.266764450073242,0.29391309462791537,13.0,10.546657752990722,1.6806805883535385,train
Czech Republic,1972,2.0,4.538662528991699,0.24336020871733544,8.0,14.239125633239746,1.3327187864617978,train
Czech Republic,1976,2.0,3.95841064453125,0.3371961656942863,8.0,12.622728157043458,1.1190307037084635,train
Czech Republic,1980,2.0,3.056254577636719,0.22225975276116375,14.0,9.937172508239746,0.9933843168107841,train
Czech Republic,1984,0.0,2.752060890197754,0.3034734415175483,0.0,9.03386468887329,1.6346610845620764,train
Czech Republic,1988,3.0,1.7769403457641602,0.14898170785045317,8.0,6.014596271514892,0.9339299454205685,train
Czech Republic,1992,4.0,2.1018781661987305,0.21615302396298064,7.0,6.994624137878418,1.247210039108168,train
Czech Republic,1996,4.0,2.2432271957397463,0.22431859174940558,11.0,7.39467134475708,1.3687565481906998,train
Czech Republic,2000,2.0,3.200602960586548,0.17874065994117566,8.0,10.348780632019043,1.2954736131489528,train
Czech Republic,2004,1.0,2.8897322177886964,0.16025123676694542,9.0,9.425124168395996,1.1123264646993933,train
Czech Republic,2008,3.0,2.525947618484497,0.16956343164801396,7.0,8.334622859954834,1.139752810491733,train
Czech Republic,2012,4.0,2.360853433609009,0.21736675640351433,11.0,7.802812385559082,1.320954351363528,train
Czech Republic,2016,1.0,2.9224525928497314,0.25343869351837695,10.0,9.52444543838501,1.5250619838773734,train
Czech Republic,2020,4.0,2.7522910118103026,0.17853079646254302,11.0,9.028103828430176,1.2425847204957525,val
Czech Republic,2024,3.0,3.221431827545166,0.21152674682490033,5.0,10.441107177734375,1.3988578581030626,val
Denmark,1964,2.0,1.7821454286575318,0.16129408043229027,6.0,5.991307926177979,1.0843051120014793,train
Denmark,1968,1.0,1.8375619888305663,0.18060168934241402,8.0,6.1633199691772464,1.1578901305348412,train
Denmark,1972,1.0,1.957232165336609,0.1859556886302479,1.0,6.5546472549438475,1.1646153014512362,train
Denmark,1976,1.0,1.502201247215271,0.1225091479700888,3.0,5.1229650497436525,0.8843568136260281,train
Denmark,1980,2.0,1.3026600360870362,0.13752028152883233,5.0,4.4813055992126465,0.9173444266767447,train
Denmark,1984,0.0,1.4272495746612548,0.16379411276233583,6.0,4.861903858184815,1.067848336380612,train
Denmark,1988,2.0,1.4398578643798827,0.17845190385544427,4.0,4.929012775421143,1.066240145922866,train
Denmark,1992,1.0,1.6108242988586425,0.16378805823011597,6.0,5.460117435455322,1.0610934550581996,train
Denmark,1996,4.0,1.580071258544922,0.20125008628234678,6.0,5.372620391845703,1.1626219650526914,train
Denmark,2000,2.0,2.1459183216094972,0.1732442250158601,6.0,7.099115180969238,1.1978197552026824,train
Denmark,2004,2.0,2.139407682418823,0.13826871406345845,8.0,7.0951793670654295,1.0816368995596333,train
Denmark,2008,2.0,2.2973752498626707,0.13473824599812753,7.0,7.588879871368408,1.048390650067025,train
Denmark,2012,2.0,2.1649258136749268,0.18179208091883983,9.0,7.191856861114502,1.1964054703092895,train
Denmark,2016,2.0,2.3333467483520507,0.20992389945672682,15.0,7.721817970275879,1.2977349075359812,train
Denmark,2020,3.0,2.8387872219085692,0.32505655548799745,11.0,9.301295185089112,1.7075723740079998,val
Denmark,2024,2.0,3.1686493873596193,0.2814806868183392,9.0,10.303693580627442,1.6125822592964738,val
Dominican Republic,1964,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Dominican Republic,1968,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Dominican Republic,1972,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Dominican Republic,1976,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Dominican Republic,1980,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Dominican Republic,1984,0.0,0.6206924676895141,0.16948130963684352,1.0,2.2302955627441405,0.8996627944026236,train
Dominican Republic,1988,0.0,0.6676949024200439,0.1798028624525253,0.0,2.3903839111328127,0.9376466183522708,train
Dominican Republic,1992,0.0,0.6543103933334351,0.17200575097891496,0.0,2.345773696899414,0.9109589525521297,train
Dominican Republic,1996,0.0,0.645011568069458,0.1680881983458117,0.0,2.3141171455383303,0.8970605231605524,train
Dominican Republic,2000,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Dominican Republic,2004,1.0,0.6206924676895141,0.16948130963684352,1.0,2.2302955627441405,0.8996627944026236,train
Dominican Republic,2008,1.0,0.7846160411834717,0.16441871517761913,2.0,2.7780320167541506,0.9481708872350961,train
Dominican Republic,2012,1.0,0.945416784286499,0.1513664117976656,2.0,3.3111395835876465,0.9518504229661124,train
Dominican Republic,2016,0.0,1.0678113937377929,0.12449996593448566,1.0,3.7109048843383787,0.8955514744124,train
Dominican Republic,2020,0.0,0.9137442111968994,0.12805952398883713,5.0,3.215657043457031,0.8448760847066675,val
Dominican Republic,2024,1.0,1.0085515975952148,0.1960945465477395,3.0,3.530863571166992,1.0414856855459291,val
Egypt,1964,0.0,0.7400304794311523,0.18883126834250494,0.0,2.637633800506592,0.9745556568465512,train
Egypt,1968,0.0,0.6884437322616577,0.17470677482356542,0.0,2.4629925727844237,0.9228991973352061,train
Egypt,1972,0.0,0.6697348594665528,0.16685500053196517,0.0,2.3993156433105467,0.8946617205006075,train
Egypt,1976,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Egypt,1980,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Egypt,1984,0.0,0.6206924676895141,0.16948130963684352,1.0,2.2302955627441405,0.8996627944026236,train
Egypt,1988,0.0,0.6676949024200439,0.1798028624525253,0.0,2.3903839111328127,0.9376466183522708,train
Egypt,1992,0.0,0.6543103933334351,0.17200575097891496,0.0,2.345773696899414,0.9109589525521297,train
Egypt,1996,0.0,0.645011568069458,0.1680881983458117,0.0,2.3141171455383303,0.8970605231605524,train
Egypt,2000,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Egypt,2004,1.0,0.6206924676895141,0.16948130963684352,5.0,2.2302955627441405,0.8996627944026236,train
Egypt,2008,0.0,0.9928386688232422,0.2160903120817828,2.0,3.4687047958374024,1.1190135039987437,train
Egypt,2012,0.0,0.9722909450531005,0.17967947319054692,4.0,3.4140880584716795,0.9965174384069058,train
Egypt,2016,0.0,1.081844973564148,0.18766318029644669,3.0,3.776828575134277,1.0126711763696066,train
Egypt,2020,1.0,0.962033748626709,0.21393552150615608,6.0,3.3864882469177244,1.0758053887011734,val
Egypt,2024,1.0,1.285666823387146,0.24781745902614957,3.0,4.438600635528564,1.2419962380743768,val
Estonia,1964,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Estonia,1968,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Estonia,1972,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Estonia,1976,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Estonia,1980,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Estonia,1984,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Estonia,1988,0.0,0.6206924676895141,0.16948130963684352,0.0,2.2302955627441405,0.8996627944026236,train
Estonia,1992,1.0,0.6206924676895141,0.16948130963684352,2.0,2.2302955627441405,0.8996627944026236,train
Estonia,1996,0.0,0.8339934349060059,0.17544591933278264,0.0,2.944828987121582,0.986896445605969,train
Estonia,2000,1.0,0.7599761486053467,0.14815651705375302,3.0,2.699911689758301,0.8784309383090766,train
Estonia,2004,0.0,0.9923995494842529,0.15506970147427174,3.0,3.468057918548584,0.9538717275644305,train
Estonia,2008,1.0,0.9465576887130738,0.18308445274396648,2.0,3.3266902923583985,1.0073577818840167,train
Estonia,2012,0.0,1.0848927736282348,0.15497889059549408,2.0,3.77530574798584,0.9516196231087045,train
Estonia,2016,0.0,0.9384042263031006,0.16559691580701746,1.0,3.302931785583496,0.946380694000218,train
Estonia,2020,1.0,0.8373412370681763,0.1537186628422972,2.0,2.965682029724121,0.889811920941621,val
